19/11/2021 (dd/mm/yyyy)
Used,phi_cen,ph_exp,th_cen,th_exp,phi_rms_cr,th_rms_cor,stat,n_col,n_row
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,21.04,22.30,-24.99,-24.93,0.85,3.01,4134,6,4
0,0,0,0,0,0,0,0,0,0
1,21.38,22.30,-11.02,-11.76,0.62,2.81,6380,6,6
0,0,0,0,0,0,0,0,0,0
1,21.52,22.30,1.94,1.42,0.55,3.07,5547,6,8
0,0,0,0,0,0,0,0,0,0
1,21.34,22.30,13.57,14.59,0.70,2.39,5211,6,10
0,0,0,0,0,0,0,0,0,0
1,20.76,22.30,27.88,27.77,0.59,2.25,8054,6,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,18.73,19.58,-32.17,-31.52,0.87,2.55,2560,7,3
0,0,0,0,0,0,0,0,0,0
1,19.06,19.58,-17.69,-18.35,0.73,2.98,5785,7,5
0,0,0,0,0,0,0,0,0,0
1,19.50,19.58,-3.88,-5.17,0.65,2.80,7057,7,7
0,0,0,0,0,0,0,0,0,0
1,19.23,19.58,7.52,8.01,0.76,2.97,6974,7,9
0,0,0,0,0,0,0,0,0,0
1,18.76,19.58,20.66,21.18,0.77,2.55,5511,7,11
0,0,0,0,0,0,0,0,0,0
1,18.65,19.58,34.89,34.36,0.96,2.18,2845,7,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,16.32,16.86,-25.27,-24.93,0.96,2.15,3347,8,4
0,0,0,0,0,0,0,0,0,0
1,16.62,16.86,-11.37,-11.76,0.78,3.15,5827,8,6
0,0,0,0,0,0,0,0,0,0
1,16.81,16.86,1.55,1.42,0.78,3.05,6383,8,8
0,0,0,0,0,0,0,0,0,0
1,16.49,16.86,14.35,14.59,0.80,2.72,5567,8,10
0,0,0,0,0,0,0,0,0,0
1,16.24,16.86,27.69,27.77,0.96,2.64,4335,8,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,14.16,14.14,-32.41,-31.52,0.95,2.16,2074,9,3
0,0,0,0,0,0,0,0,0,0
1,14.05,14.14,-18.40,-18.35,1.05,2.31,3625,9,5
0,0,0,0,0,0,0,0,0,0
1,14.14,14.14,-4.83,-5.17,0.84,2.54,4806,9,7
0,0,0,0,0,0,0,0,0,0
1,14.03,14.14,8.12,8.01,0.95,2.51,5004,9,9
0,0,0,0,0,0,0,0,0,0
1,13.92,14.14,20.95,21.18,0.84,2.06,3709,9,11
0,0,0,0,0,0,0,0,0,0
1,14.08,14.14,34.39,34.36,1.04,2.14,2474,9,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,11.53,11.42,-25.47,-24.93,0.91,2.29,2471,10,4
0,0,0,0,0,0,0,0,0,0
1,11.29,11.42,-11.44,-11.76,0.96,2.21,3245,10,6
0,0,0,0,0,0,0,0,0,0
1,11.46,11.42,1.65,1.42,1.01,2.34,3928,10,8
0,0,0,0,0,0,0,0,0,0
1,11.39,11.42,14.67,14.60,1.01,2.39,3940,10,10
0,0,0,0,0,0,0,0,0,0
1,11.36,11.42,27.86,27.77,0.86,2.19,2590,10,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,9.36,8.70,-32.03,-31.52,1.03,2.09,1356,11,3
0,0,0,0,0,0,0,0,0,0
1,8.91,8.70,-18.21,-18.35,0.97,2.41,2419,11,5
0,0,0,0,0,0,0,0,0,0
1,8.63,8.70,-4.77,-5.17,0.88,2.70,3196,11,7
0,0,0,0,0,0,0,0,0,0
1,8.70,8.70,8.36,8.01,0.97,2.36,3195,11,9
0,0,0,0,0,0,0,0,0,0
1,8.66,8.70,21.14,21.18,0.93,2.39,2882,11,11
0,0,0,0,0,0,0,0,0,0
1,9.11,8.70,33.81,34.36,1.17,1.93,1749,11,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,6.39,5.98,-24.89,-24.94,1.02,2.51,1943,12,4
0,0,0,0,0,0,0,0,0,0
1,6.06,5.98,-11.57,-11.76,0.87,2.66,2491,12,6
0,0,0,0,0,0,0,0,0,0
1,5.88,5.98,2.00,1.42,0.84,2.59,2717,12,8
0,0,0,0,0,0,0,0,0,0
1,5.91,5.98,14.80,14.60,0.93,2.45,2817,12,10
0,0,0,0,0,0,0,0,0,0
1,6.00,5.98,27.91,27.77,0.95,2.29,2074,12,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0.68,0.54,-24.80,-24.94,0.89,2.24,1347,14,4
0,0,0,0,0,0,0,0,0,0
1,0.71,0.54,-12.10,-11.76,0.96,2.30,1820,14,6
0,0,0,0,0,0,0,0,0,0
1,0.72,0.54,1.36,1.42,0.91,2.11,5206,14,8
0,0,0,0,0,0,0,0,0,0
1,0.60,0.54,14.43,14.60,0.97,2.30,2087,14,10
0,0,0,0,0,0,0,0,0,0
1,0.73,0.54,27.40,27.77,1.23,2.42,1600,14,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-2.23,-2.19,-29.44,-31.53,0.97,2.08,644,15,3
0,0,0,0,0,0,0,0,0,0
1,-2.17,-2.19,-18.70,-18.35,1.02,2.15,1267,15,5
0,0,0,0,0,0,0,0,0,0
1,-2.24,-2.19,-5.41,-5.17,0.91,2.18,1610,15,7
0,0,0,0,0,0,0,0,0,0
1,-2.20,-2.19,7.78,8.01,0.85,1.91,1530,15,9
0,0,0,0,0,0,0,0,0,0
1,-2.37,-2.19,20.94,21.19,0.90,2.01,1302,15,11
0,0,0,0,0,0,0,0,0,0
1,-2.25,-2.19,32.44,34.36,0.90,1.96,825,15,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-5.46,-4.91,-23.90,-24.94,0.93,2.15,737,16,4
0,0,0,0,0,0,0,0,0,0
1,-5.25,-4.91,-12.04,-11.76,0.80,2.19,1282,16,6
0,0,0,0,0,0,0,0,0,0
1,-5.13,-4.91,1.02,1.42,0.73,2.07,1195,16,8
0,0,0,0,0,0,0,0,0,0
1,-5.25,-4.91,14.45,14.60,0.80,1.94,1218,16,10
0,0,0,0,0,0,0,0,0,0
1,-5.55,-4.91,27.16,27.77,0.90,1.71,744,16,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-8.30,-7.63,-18.23,-18.35,0.90,2.15,872,17,5
0,0,0,0,0,0,0,0,0,0
1,-7.88,-7.63,-5.71,-5.17,0.83,2.05,1238,17,7
0,0,0,0,0,0,0,0,0,0
1,-7.87,-7.63,7.71,8.01,0.81,2.11,1158,17,9
0,0,0,0,0,0,0,0,0,0
1,-8.42,-7.63,20.83,21.19,0.90,1.98,1140,17,11
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-10.98,-10.35,-11.96,-11.76,0.76,2.14,1044,18,6
0,0,0,0,0,0,0,0,0,0
1,-10.71,-10.35,1.31,1.42,0.82,1.95,1017,18,8
0,0,0,0,0,0,0,0,0,0
1,-10.96,-10.35,14.85,14.60,0.81,1.94,1112,18,10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-14.37,-13.07,-18.44,-18.35,0.95,2.06,473,19,5
0,0,0,0,0,0,0,0,0,0
1,-13.47,-13.07,-5.62,-5.17,0.75,1.99,990,19,7
0,0,0,0,0,0,0,0,0,0
1,-13.60,-13.07,7.93,8.01,0.77,1.98,917,19,9
0,0,0,0,0,0,0,0,0,0
1,-14.20,-13.07,21.10,21.19,0.90,1.96,704,19,11
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-16.42,-15.79,-12.56,-11.76,0.79,1.94,716,20,6
0,0,0,0,0,0,0,0,0,0
1,-15.96,-15.79,1.41,1.42,0.67,2.34,906,20,8
0,0,0,0,0,0,0,0,0,0
1,-16.55,-15.79,15.00,14.60,0.75,1.97,832,20,10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-18.76,-18.52,-5.60,-5.17,0.75,1.84,740,21,7
0,0,0,0,0,0,0,0,0,0
1,-18.89,-18.52,8.53,8.01,0.76,1.89,674,21,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-21.19,-21.24,1.73,1.42,0.70,1.65,394,22,8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
